episode,epsilon
593,0.05143559895690903
594,0.051178420962124486
595,0.05092252885731386
596,0.05066791621302729
597,0.05041457663196215
598,0.050162503748802344
599,0.049911691230058335
600,0.04966213277390804
601,0.0494138221100385
602,0.04916675299948831
603,0.04892091923449087
604,0.04867631463831842
605,0.048432933065126825
606,0.048190768399801194
607,0.04794981455780219
608,0.04771006548501318
609,0.047471515157588115
610,0.047234157581800176
611,0.046997986793891174
612,0.04676299685992172
613,0.04652918187562211
614,0.046296535966244
615,0.046065053286412784
616,0.04583472801998072
617,0.045605554379880814
618,0.04537752660798141
619,0.0451506389749415
620,0.044924885780066794
621,0.04470026135116646
622,0.04447676004441063
623,0.04425437624418858
624,0.04403310436296763
625,0.043812938841152796
626,0.04359387414694703
627,0.043375904776212296
628,0.043159025252331236
629,0.04294323012606958
630,0.04272851397543923
631,0.04251487140556204
632,0.04230229704853423
633,0.04209078556329156
634,0.0418803316354751
635,0.041670929977297724
636,0.04146257532741124
637,0.04125526245077418
638,0.04104898613852031
639,0.04084374120782771
640,0.04063952250178857
641,0.04043632488927963
642,0.04023414326483323
643,0.040032972548509065
644,0.03983280768576652
645,0.03963364364733769
646,0.039435475429100995
647,0.03923829805195549
648,0.03904210656169572
649,0.03884689602888724
650,0.0386526615487428
651,0.03845939824099909
652,0.03826710124979409
653,0.038075765743545126
654,0.0378853869148274
655,0.03769595998025326
656,0.03750748018035199
657,0.037319942779450235
658,0.037133343065552986
659,0.03694767635022522
660,0.036762937968474095
661,0.03657912327863173
662,0.036396227662238566
663,0.03621424652392737
664,0.036033175291307735
665,0.03585300941485119
666,0.035673744367776934
667,0.03549537564593805
668,0.035317898767708356
669,0.03514130927386981
670,0.03496560272750046
671,0.03479077471386296
672,0.03461682084029365
673,0.034443736736092176
674,0.034271518052411715
675,0.034100160462149656
676,0.03392965965983891
677,0.033760011361539714
678,0.03359121130473201
679,0.033423255248208356
680,0.03325613897196732
681,0.03308985827710748
682,0.032924408985721944
683,0.03275978694079333
684,0.032595988006089364
685,0.032433008066058915
686,0.03227084302572862
687,0.032109488810599975
688,0.031948941366546975
689,0.03178919665971424
690,0.03163025067641567
691,0.03147209942303359
692,0.03131473892591842
693,0.031158165231288826
694,0.03100237440513238
695,0.030847362533106718
696,0.030693125720441184
697,0.030539660091838977
698,0.03038696179137978
699,0.030235026982422884
700,0.030083851847510768
701,0.029933432588273214
702,0.029783765425331846
703,0.029634846598205186
704,0.02948667236521416
705,0.029339239003388088
706,0.029192542808371146
707,0.02904658009432929
708,0.028901347193857643
709,0.028756840457888354
710,0.02861305625559891
711,0.028469990974320916
712,0.02832764101944931
713,0.028186002814352063
714,0.0280450728002803
715,0.0279048474362789
716,0.027765323199097504
717,0.027626496583102015
718,0.027488364100186506
719,0.027350922279685573
720,0.027214167668287145
721,0.02707809682994571
722,0.02694270634579598
723,0.026807992814067
724,0.026673952849996664
725,0.02654058308574668
726,0.026407880170317945
727,0.026275840769466357
728,0.026144461565619025
729,0.02601373925779093
730,0.025883670561501974
731,0.025754252208694463
732,0.02562548094765099
733,0.025497353542912736
734,0.02536986677519817
735,0.02524301744132218
736,0.025116802354115567
737,0.024991218342344988
738,0.024866262250633264
739,0.024741930939380097
740,0.024618221284683196
741,0.02449513017825978
742,0.02437265452736848
743,0.024250791254731636
744,0.024129537298457977
745,0.024008889611965685
746,0.023888845163905856
747,0.023769400938086327
748,0.023650553933395897
749,0.023532301163728918
750,0.023414639657910272
751,0.023297566459620722
752,0.023181078627322618
753,0.023065173234186005
754,0.022949847368015076
755,0.022835098131175
756,0.022720922640519125
757,0.02260731802731653
758,0.022494281437179946
759,0.022381810029994047
760,0.022269900979844076
761,0.022158551474944856
762,0.022047758717570132
763,0.021937519923982282
764,0.021827832324362372
765,0.02171869316274056
766,0.021610099696926857
767,0.021502049198442223
768,0.021394538952450012
769,0.02128756625768776
770,0.021181128426399323
771,0.021075222784267326
772,0.020969846670345987
773,0.020864997436994256
774,0.020760672449809284
775,0.020656869087560238
776,0.020553584742122436
777,0.020450816818411825
778,0.020348562734319765
779,0.020246819920648168
780,0.020145585821044927
781,0.020044857891939702
782,0.019944633602480003
783,0.019844910434467605
784,0.019745685882295267
785,0.01964695745288379
786,0.01954872266561937
787,0.019450979052291272
788,0.019353724157029815
789,0.019256955536244666
790,0.019160670758563442
791,0.019064867404770626
792,0.018969543067746772
793,0.018874695352408037
794,0.018780321875645996
795,0.018686420266267767
796,0.018592988164936427
797,0.018500023224111744
798,0.018407523107991184
799,0.01831548549245123
800,0.018223908064988973
801,0.018132788524664028
802,0.018042124582040707
803,0.017951913959130504
804,0.01786215438933485
805,0.017772843617388175
806,0.017683979399301233
807,0.017595559502304726
808,0.0175075817047932
809,0.017420043796269234
810,0.017332943577287888
811,0.01724627885940145
812,0.017160047465104442
813,0.01707424722777892
814,0.016988875991640028
815,0.016903931611681827
816,0.01681941195362342
817,0.016735314893855303
818,0.016651638319386028
819,0.0165683801277891
820,0.016485538227150154
821,0.0164031105360144
822,0.01632109498333433
823,0.016239489508417658
824,0.01615829206087557
825,0.01607750060057119
826,0.015997113097568336
827,0.015917127532080494
828,0.01583754189442009
829,0.01575835418494799
830,0.01567956241402325
831,0.015601164601953134
832,0.015523158778943369
833,0.015445542985048652
834,0.015368315270123408
835,0.01529147369377279
836,0.015215016325303928
837,0.015138941243677408
838,0.01506324653745902
839,0.014987930304771725
840,0.014912990653247866
841,0.014838425699981627
842,0.01476423357148172
843,0.014690412403624311
844,0.01461696034160619
845,0.014543875539898159
846,0.014471156162198668
847,0.014398800381387675
848,0.014326806379480736
849,0.014255172347583332
850,0.014183896485845416
851,0.014112977003416188
852,0.014042412118399107
853,0.013972200057807112
854,0.013902339057518077
855,0.013832827362230486
856,0.013763663225419333
857,0.013694844909292236
858,0.013626370684745774
859,0.013558238831322046
860,0.013490447637165436
861,0.013422995398979608
862,0.01335588042198471
863,0.013289101019874787
864,0.013222655514775413
865,0.013156542237201536
866,0.013090759526015528
867,0.01302530572838545
868,0.012960179199743523
869,0.012895378303744804
870,0.01283090141222608
871,0.012766746905164949
872,0.012702913170639124
873,0.012639398604785928
874,0.012576201611761997
875,0.012513320603703188
876,0.012450754000684672
877,0.012388500230681249
878,0.012326557729527843
879,0.012264924940880204
880,0.012203600316175803
881,0.012142582314594924
882,0.01208186940302195
883,0.01202146005600684
884,0.011961352755726806
885,0.01190154599194817
886,0.01184203826198843
887,0.011782828070678488
888,0.011723913930325095
889,0.01166529436067347
890,0.011606967888870102
891,0.01154893304942575
892,0.011491188384178622
893,0.011433732442257729
894,0.01137656378004644
895,0.011319680961146208
896,0.011263082556340478
897,0.011206767143558775
898,0.011150733307840981
899,0.011094979641301777
900,0.011039504743095268
901,0.01098430721937979
902,0.010929385683282892
903,0.010874738754866477
904,0.010820365061092144
905,0.010766263235786683
906,0.01071243191960775
907,0.010658869760009713
908,0.010605575411209664
909,0.010552547534153616
910,0.010499784796482848
911,0.010447285872500434
912,0.01039504944313793
913,0.010343074195922241
914,0.01029135882494263
915,0.010239902030817916
916,0.010188702520663827
917,0.010137759008060509
918,0.010087070213020206
919,0.010036634861955105
920,0.01
921,0.01
922,0.01
923,0.01
924,0.01
925,0.01
926,0.01
927,0.01
928,0.01
929,0.01
930,0.01
931,0.01
932,0.01
933,0.01
934,0.01
935,0.01
936,0.01
937,0.01
938,0.01
939,0.01
940,0.01
941,0.01
942,0.01
943,0.01
944,0.01
945,0.01
946,0.01
947,0.01
948,0.01
949,0.01
950,0.01
951,0.01
952,0.01
953,0.01
954,0.01
955,0.01
956,0.01
957,0.01
958,0.01
959,0.01
960,0.01
961,0.01
962,0.01
963,0.01
964,0.01
965,0.01
966,0.01
967,0.01
968,0.01
969,0.01
970,0.01
971,0.01
972,0.01
973,0.01
974,0.01
975,0.01
976,0.01
977,0.01
978,0.01
979,0.01
980,0.01
981,0.01
982,0.01
983,0.01
984,0.01
985,0.01
986,0.01
987,0.01
988,0.01
989,0.01
990,0.01
991,0.01
992,0.01
993,0.01
994,0.01
995,0.01
996,0.01
997,0.01
998,0.01
999,0.01
1000,0.01
1001,0.01
1002,0.01
1003,0.01
1004,0.01
1005,0.01
1006,0.01
1007,0.01
1008,0.01
1009,0.01
1010,0.01
1011,0.01
1012,0.01
1013,0.01
1014,0.01
1015,0.01
1016,0.01
1017,0.01
1018,0.01
1019,0.01
1020,0.01
1021,0.01
1022,0.01
1023,0.01
1024,0.01
1025,0.01
1026,0.01
1027,0.01
1028,0.01
1029,0.01
1030,0.01
1031,0.01
1032,0.01
1033,0.01
1034,0.01
1035,0.01
1036,0.01
1037,0.01
1038,0.01
1039,0.01
1040,0.01
1041,0.01
1042,0.01
1043,0.01
1044,0.01
1045,0.01
1046,0.01
1047,0.01
1048,0.01
1049,0.01
1050,0.01
1051,0.01
1052,0.01
1053,0.01
1054,0.01
1055,0.01
1056,0.01
1057,0.01
1058,0.01
1059,0.01
1060,0.01
1061,0.01
1062,0.01
1063,0.01
1064,0.01
1065,0.01
1066,0.01
1067,0.01
1068,0.01
1069,0.01
1070,0.01
1071,0.01
1072,0.01
1073,0.01
1074,0.01
1075,0.01
1076,0.01
1077,0.01
1078,0.01
1079,0.01
1080,0.01
1081,0.01
1082,0.01
1083,0.01
1084,0.01
1085,0.01
1086,0.01
1087,0.01
1088,0.01
1089,0.01
1090,0.01
1091,0.01
1092,0.01
1093,0.01
1094,0.01
1095,0.01
1096,0.01
1097,0.01
1098,0.01
1099,0.01
1100,0.01
1101,0.01
1102,0.01
1103,0.01
1104,0.01
1105,0.01
1106,0.01
1107,0.01
1108,0.01
1109,0.01
1110,0.01
1111,0.01
1112,0.01
1113,0.01
1114,0.01
1115,0.01
1116,0.01
1117,0.01
1118,0.01
1119,0.01
1120,0.01
1121,0.01
1122,0.01
1123,0.01
1124,0.01
1125,0.01
1126,0.01
1127,0.01
1128,0.01
1129,0.01
1130,0.01
1131,0.01
1132,0.01
1133,0.01
1134,0.01
1135,0.01
1136,0.01
1137,0.01
1138,0.01
1139,0.01
1140,0.01
1141,0.01
1142,0.01
1143,0.01
1144,0.01
1145,0.01
1146,0.01
1147,0.01
1148,0.01
1149,0.01
1150,0.01
1151,0.01
1152,0.01
1153,0.01
1154,0.01
1155,0.01
1156,0.01
1157,0.01
1158,0.01
1159,0.01
1160,0.01
1161,0.01
1162,0.01
1163,0.01
1164,0.01
1165,0.01
1166,0.01
1167,0.01
1168,0.01
1169,0.01
1170,0.01
1171,0.01
1172,0.01
1173,0.01
1174,0.01
1175,0.01
1176,0.01
1177,0.01
1178,0.01
1179,0.01
1180,0.01
1181,0.01
1182,0.01
1183,0.01
1184,0.01
1185,0.01
1186,0.01
1187,0.01
1188,0.01
1189,0.01
1190,0.01
1191,0.01
1192,0.01
1193,0.01
1194,0.01
1195,0.01
1196,0.01
1197,0.01
1198,0.01
1199,0.01
1200,0.01
1201,0.01
1202,0.01
1203,0.01
1204,0.01
1205,0.01
1206,0.01
1207,0.01
1208,0.01
1209,0.01
1210,0.01
1211,0.01
1212,0.01
1213,0.01
1214,0.01
1215,0.01
1216,0.01
1217,0.01
1218,0.01
1219,0.01
1220,0.01
1221,0.01
1222,0.01
1223,0.01
1224,0.01
1225,0.01
1226,0.01
1227,0.01
1228,0.01
1229,0.01
1230,0.01
1231,0.01
1232,0.01
1233,0.01
1234,0.01
1235,0.01
1236,0.01
1237,0.01
1238,0.01
1239,0.01
1240,0.01
1241,0.01
1242,0.01
1243,0.01
1244,0.01
1245,0.01
1246,0.01
1247,0.01
1248,0.01
1249,0.01
1250,0.01
1251,0.01
1252,0.01
1253,0.01
1254,0.01
1255,0.01
1256,0.01
1257,0.01
1258,0.01
1259,0.01
1260,0.01
1261,0.01
1262,0.01
1263,0.01
1264,0.01
1265,0.01
1266,0.01
1267,0.01
1268,0.01
1269,0.01
1270,0.01
1271,0.01
1272,0.01
1273,0.01
1274,0.01
1275,0.01
1276,0.01
1277,0.01
1278,0.01
1279,0.01
1280,0.01
1281,0.01
1282,0.01
1283,0.01
1284,0.01
1285,0.01
1286,0.01
1287,0.01
1288,0.01
1289,0.01
1290,0.01
1291,0.01
1292,0.01
1293,0.01
1294,0.01
1295,0.01
1296,0.01
1297,0.01
1298,0.01
1299,0.01
1300,0.01
1301,0.01
1302,0.01
1303,0.01
1304,0.01
1305,0.01
1306,0.01
1307,0.01
1308,0.01
1309,0.01
1310,0.01
1311,0.01
1312,0.01
1313,0.01
1314,0.01
1315,0.01
1316,0.01
1317,0.01
1318,0.01
1319,0.01
1320,0.01
1321,0.01
1322,0.01
1323,0.01
1324,0.01
1325,0.01
1326,0.01
1327,0.01
1328,0.01
1329,0.01
1330,0.01
1331,0.01
1332,0.01
1333,0.01
1334,0.01
1335,0.01
1336,0.01
1337,0.01
1338,0.01
1339,0.01
1340,0.01
1341,0.01
1342,0.01
1343,0.01
1344,0.01
1345,0.01
1346,0.01
1347,0.01
1348,0.01
1349,0.01
1350,0.01
1351,0.01
1352,0.01
1353,0.01
1354,0.01
1355,0.01
1356,0.01
1357,0.01
1358,0.01
1359,0.01
1360,0.01
1361,0.01
1362,0.01
1363,0.01
1364,0.01
1365,0.01
1366,0.01
1367,0.01
1368,0.01
1369,0.01
1370,0.01
1371,0.01
1372,0.01
1373,0.01
1374,0.01
1375,0.01
1376,0.01
1377,0.01
1378,0.01
1379,0.01
1380,0.01
1381,0.01
1382,0.01
1383,0.01
1384,0.01
1385,0.01
1386,0.01
1387,0.01
1388,0.01
1389,0.01
1390,0.01
1391,0.01
1392,0.01
1393,0.01
1394,0.01
1395,0.01
1396,0.01
1397,0.01
1398,0.01
1399,0.01
1400,0.01
1401,0.01
1402,0.01
1403,0.01
1404,0.01
1405,0.01
1406,0.01
1407,0.01
1408,0.01
1409,0.01
1410,0.01
1411,0.01
1412,0.01
1413,0.01
1414,0.01
1415,0.01
1416,0.01
1417,0.01
1418,0.01
1419,0.01
1420,0.01
1421,0.01
1422,0.01
1423,0.01
1424,0.01
1425,0.01
1426,0.01
1427,0.01
1428,0.01
1429,0.01
1430,0.01
1431,0.01
1432,0.01
1433,0.01
1434,0.01
1435,0.01
1436,0.01
1437,0.01
1438,0.01
1439,0.01
1440,0.01
1441,0.01
1442,0.01
1443,0.01
1444,0.01
1445,0.01
1446,0.01
1447,0.01
1448,0.01
1449,0.01
1450,0.01
1451,0.01
1452,0.01
1453,0.01
1454,0.01
1455,0.01
1456,0.01
1457,0.01
1458,0.01
1459,0.01
1460,0.01
1461,0.01
1462,0.01
1463,0.01
1464,0.01
1465,0.01
1466,0.01
1467,0.01
1468,0.01
1469,0.01
1470,0.01
1471,0.01
1472,0.01
1473,0.01
1474,0.01
1475,0.01
1476,0.01
1477,0.01
1478,0.01
1479,0.01
1480,0.01
1481,0.01
1482,0.01
1483,0.01
1484,0.01
1485,0.01
1486,0.01
1487,0.01
1488,0.01
1489,0.01
1490,0.01
1491,0.01
1492,0.01
1493,0.01
1494,0.01
1495,0.01
1496,0.01
1497,0.01
1498,0.01
1499,0.01
1500,0.01
